meantime,labels,mediantime
2.14,13-Q2,0.26
1.83,13-Q3,0.38
2.66,13-Q4,0.41
4.43,14-Q1,0.88
4.19,14-Q2,0.82
4.8,14-Q3,0.91
3.31,14-Q4,0.51
2.85,15-Q1,0.36
