meantime,labels,mediantime
3.59,13-Q2,0.74
5.37,13-Q3,1.29
7.41,13-Q4,1.39
9.01,14-Q1,1.64
8.54,14-Q2,1.17
8.01,14-Q3,1.06
7.11,14-Q4,1.23
6.59,15-Q1,1.06
