meantime,labels,mediantime
6.63,13-Q2,3.26
9.41,13-Q3,5.48
12.28,13-Q4,7.06
22.92,14-Q1,13.56
21.34,14-Q2,11.36
26.52,14-Q3,13.75
25.41,14-Q4,10.46
32.75,15-Q1,7.38
