meantime,labels,mediantime
8.27,13-Q2,0.45
20.48,13-Q3,0.43
8.42,13-Q4,0.48
5.93,14-Q1,0.59
10.8,14-Q2,0.75
13.2,14-Q3,1.13
16.22,14-Q4,1.07
21.22,15-Q1,0.64
