meantime,labels,mediantime
1.97,13-Q2,0.05
2.95,13-Q3,0.1
6.81,13-Q4,0.48
6.54,14-Q1,0.74
8.31,14-Q2,0.58
5.34,14-Q3,0.75
7.04,14-Q4,0.75
4.83,15-Q1,0.48
