medianpatchsets,labels,meanpatchsets
2.0,13-Q2,3.88
2.0,13-Q3,4.35
2.0,13-Q4,4.28
2.0,14-Q1,4.24
2.0,14-Q2,3.61
2.0,14-Q3,4.18
2.0,14-Q4,3.91
2.0,15-Q1,3.09
