medianpatchsets,labels,meanpatchsets
2.0,13-Q2,3.44
2.0,13-Q3,3.29
2.0,13-Q4,3.19
2.0,14-Q1,3.64
2.0,14-Q2,4.38
3.0,14-Q3,4.43
3.0,14-Q4,4.25
2.0,15-Q1,3.71
