meantime,labels,mediantime
2.42,13-Q2,0.16
5.41,13-Q3,0.24
8.19,13-Q4,0.88
6.04,14-Q1,0.57
6.66,14-Q2,0.51
9.42,14-Q3,0.74
12.37,14-Q4,0.73
11.46,15-Q1,0.54
