meantime,labels,mediantime
4.09,13-Q2,0.45
6.66,13-Q3,0.52
6.19,13-Q4,0.78
7.16,14-Q1,0.96
7.55,14-Q2,0.91
6.26,14-Q3,0.76
5.87,14-Q4,0.66
4.85,15-Q1,0.48
