medianpatchsets,labels,meanpatchsets
3.0,13-Q2,4.54
3.0,13-Q3,5.36
3.0,13-Q4,5.68
3.0,14-Q1,5.17
3.0,14-Q2,5.7
2.0,14-Q3,5.46
3.0,14-Q4,5.68
3.0,15-Q1,5.77
