meantime,labels,mediantime
5.34,12-Q4,0.77
2.7,13-Q1,0.33
4.41,13-Q2,0.22
1.51,13-Q3,0.11
3.3,13-Q4,0.45
5.93,14-Q1,1.06
6.49,14-Q2,1.2
4.3,14-Q3,1.21
