meantime,labels,mediantime
1.68,12-Q4,0.18
2.28,13-Q1,0.3
2.17,13-Q2,0.39
4.44,13-Q3,0.58
4.41,13-Q4,0.67
5.97,14-Q1,0.51
5.01,14-Q2,0.5
3.36,14-Q3,0.42
