meantime,labels,mediantime
1.24,13-Q1,0.01
4.24,13-Q2,0.04
3.36,13-Q3,0.3
3.57,13-Q4,0.66
3.95,14-Q1,0.5
3.9,14-Q2,0.55
2.67,14-Q3,0.37
2.94,14-Q4,0.36
