meantime,labels,mediantime
4.49,12-Q4,1.08
3.13,13-Q1,1.0
1.81,13-Q2,0.45
2.53,13-Q3,0.63
5.86,13-Q4,2.98
16.69,14-Q1,11.82
18.77,14-Q2,9.05
17.95,14-Q3,5.86
