meantime,labels,mediantime
6.86,12-Q4,3.19
11.81,13-Q1,7.08
12.24,13-Q2,5.54
16.54,13-Q3,11.97
13.88,13-Q4,5.32
19.37,14-Q1,8.21
14.78,14-Q2,5.66
12.4,14-Q3,5.75
