meantime,labels,mediantime
1.27,12-Q4,0.01
3.93,13-Q1,0.01
3.98,13-Q2,0.03
3.99,13-Q3,0.19
2.95,13-Q4,0.15
3.44,14-Q1,0.27
2.4,14-Q2,0.32
1.74,14-Q3,0.37
