meantime,labels,mediantime
4.87,12-Q4,0.01
17.28,13-Q1,0.01
3.76,13-Q2,0.09
4.65,13-Q3,0.07
6.64,13-Q4,0.18
6.85,14-Q1,0.41
6.48,14-Q2,0.86
5.41,14-Q3,0.61
