meantime,labels,mediantime
4.83,12-Q4,0.95
6.78,13-Q1,1.0
9.21,13-Q2,1.72
10.69,13-Q3,3.08
20.31,13-Q4,7.49
16.23,14-Q1,4.92
22.33,14-Q2,7.37
22.49,14-Q3,6.56
