meantime,labels,mediantime
3.18,12-Q4,0.75
3.57,13-Q1,1.36
3.19,13-Q2,0.95
6.46,13-Q3,2.17
5.83,13-Q4,1.27
5.89,14-Q1,1.88
7.57,14-Q2,2.93
7.72,14-Q3,2.86
