meantime,labels,mediantime
6.91,13-Q1,0.27
7.74,13-Q2,0.55
10.1,13-Q3,0.47
8.39,13-Q4,0.69
8.41,14-Q1,0.73
9.82,14-Q2,0.81
10.51,14-Q3,0.84
14.1,14-Q4,0.94
