meantime,labels,mediantime
7.81,13-Q1,3.5
10.44,13-Q2,4.9
9.68,13-Q3,2.87
14.88,13-Q4,3.92
16.19,14-Q1,5.5
22.32,14-Q2,7.51
24.01,14-Q3,4.75
23.02,14-Q4,3.28
