meantime,labels,mediantime
nan,13-Q1,nan
0.89,13-Q2,0.89
0.94,13-Q3,0.1
3.21,13-Q4,0.8
4.05,14-Q1,0.89
7.82,14-Q2,1.15
9.26,14-Q3,3.68
5.36,14-Q4,1.49
