meantime,labels,mediantime
5.75,12-Q4,1.63
6.46,13-Q1,3.98
8.07,13-Q2,3.44
9.91,13-Q3,5.21
6.1,13-Q4,2.56
8.9,14-Q1,3.11
15.62,14-Q2,6.54
10.53,14-Q3,2.72
