meantime,labels,mediantime
6.09,12-Q4,0.99
8.44,13-Q1,1.08
5.48,13-Q2,1.15
7.37,13-Q3,1.81
5.26,13-Q4,0.82
6.15,14-Q1,1.04
4.92,14-Q2,1.0
3.66,14-Q3,0.72
