meantime,labels,mediantime
2.47,13-Q1,0.34
2.76,13-Q2,0.38
3.03,13-Q3,0.41
4.89,13-Q4,0.54
6.64,14-Q1,0.7
10.31,14-Q2,0.81
6.73,14-Q3,0.53
3.12,14-Q4,0.36
