meantime,labels,mediantime
6.02,12-Q4,1.77
7.57,13-Q1,2.5
10.08,13-Q2,4.23
12.45,13-Q3,4.57
17.71,13-Q4,6.87
18.22,14-Q1,6.31
23.83,14-Q2,7.37
17.48,14-Q3,5.26
