meantime,labels,mediantime
7.28,12-Q4,4.02
16.28,13-Q1,11.33
15.24,13-Q2,11.12
22.75,13-Q3,11.0
20.22,13-Q4,7.49
27.17,14-Q1,15.23
27.56,14-Q2,5.27
20.41,14-Q3,10.53
