meantime,labels,mediantime
2.44,12-Q4,0.3
1.76,13-Q1,0.44
3.03,13-Q2,1.01
4.13,13-Q3,0.8
9.81,13-Q4,3.58
14.14,14-Q1,5.06
13.8,14-Q2,4.96
12.76,14-Q3,2.9
