meantime,labels,mediantime
4.49,12-Q4,2.09
4.55,13-Q1,1.82
5.4,13-Q2,3.3
10.27,13-Q3,3.01
13.82,13-Q4,6.03
12.47,14-Q1,5.99
17.19,14-Q2,7.47
12.03,14-Q3,2.73
