commits,labels,submitted
1140,13-Q1,1355
870,13-Q2,1361
1223,13-Q3,1575
845,13-Q4,1435
915,14-Q1,1622
742,14-Q2,1204
1146,14-Q3,1544
700,14-Q4,1189
