meantime,labels,mediantime
6.73,13-Q1,0.25
7.67,13-Q2,0.6
10.34,13-Q3,0.48
8.44,13-Q4,0.72
8.43,14-Q1,0.75
10.11,14-Q2,0.82
10.32,14-Q3,0.83
14.47,14-Q4,0.94
