meantime,labels,mediantime
5.43,12-Q4,0.25
7.77,13-Q1,0.04
3.71,13-Q2,0.05
5.52,13-Q3,0.04
7.2,13-Q4,0.69
6.61,14-Q1,0.87
8.52,14-Q2,1.29
8.18,14-Q3,0.92
