meantime,labels,mediantime
7.3,13-Q1,2.08
8.99,13-Q2,4.73
16.03,13-Q3,11.85
19.38,13-Q4,10.69
27.91,14-Q1,15.89
24.61,14-Q2,7.47
34.92,14-Q3,14.92
29.22,14-Q4,10.81
