meantime,labels,mediantime
1.18,12-Q4,0.18
7.76,13-Q1,0.81
3.76,13-Q2,0.58
4.89,13-Q3,0.71
2.17,13-Q4,0.24
2.63,14-Q1,0.63
2.74,14-Q2,0.56
4.08,14-Q3,0.98
