meantime,labels,mediantime
2.32,13-Q1,0.43
4.5,13-Q2,0.77
3.44,13-Q3,0.56
5.08,13-Q4,1.63
5.64,14-Q1,1.89
6.64,14-Q2,2.38
6.78,14-Q3,2.09
4.88,14-Q4,1.12
