meantime,labels,mediantime
nan,12-Q4,nan
nan,13-Q1,nan
0.91,13-Q2,0.86
1.56,13-Q3,0.56
12.17,13-Q4,3.23
4.95,14-Q1,2.87
6.43,14-Q2,3.89
6.78,14-Q3,3.79
