meantime,labels,mediantime
0.0,13-Q1,0.0
0.41,13-Q2,0.31
3.17,13-Q3,0.04
4.39,13-Q4,0.05
7.81,14-Q1,0.47
8.1,14-Q2,0.74
7.98,14-Q3,0.41
6.89,14-Q4,0.2
