meantime,labels,mediantime
8.17,13-Q1,0.23
8.61,13-Q2,0.74
9.55,13-Q3,0.71
8.29,13-Q4,0.68
11.26,14-Q1,0.83
13.81,14-Q2,1.0
29.95,14-Q3,3.97
40.83,14-Q4,4.59
