meantime,labels,mediantime
1.28,13-Q1,0.41
3.51,13-Q2,1.05
4.62,13-Q3,2.31
4.57,13-Q4,2.0
13.41,14-Q1,7.01
13.31,14-Q2,6.14
25.08,14-Q3,13.53
17.58,14-Q4,4.12
