meantime,labels,mediantime
15.45,13-Q4,4.56
16.87,14-Q1,4.11
26.43,14-Q2,6.34
20.89,14-Q3,4.89
21.9,14-Q4,4.75
21.82,15-Q1,4.95
37.78,15-Q2,6.55
22.54,15-Q3,5.32
