meantime,labels,mediantime
6.68,13-Q4,1.73
7.3,14-Q1,1.78
9.19,14-Q2,2.08
11.95,14-Q3,4.13
12.48,14-Q4,2.77
11.66,15-Q1,2.34
12.98,15-Q2,2.13
12.4,15-Q3,2.26
