meantime,labels,mediantime
9.47,13-Q4,1.27
12.5,14-Q1,2.63
18.48,14-Q2,3.26
16.23,14-Q3,2.32
17.04,14-Q4,2.04
12.12,15-Q1,1.75
11.78,15-Q2,1.47
11.24,15-Q3,1.58
