meantime,labels,mediantime
0.0,13-Q4,0.0
0.0,14-Q1,0.0
0.0,14-Q2,0.0
0.0,14-Q3,0.0
5.01,14-Q4,2.46
7.02,15-Q1,1.75
5.74,15-Q2,1.29
9.79,15-Q3,4.0
