meantime,labels,mediantime
4.22,13-Q4,0.33
9.72,14-Q1,0.47
7.14,14-Q2,0.69
9.74,14-Q3,2.78
6.09,14-Q4,0.91
13.04,15-Q1,1.12
13.34,15-Q2,1.07
10.2,15-Q3,1.14
