meantime,labels,mediantime
0.0,13-Q4,0.0
0.0,14-Q1,0.0
1.17,14-Q2,1.17
14.1,14-Q3,0.79
4.37,14-Q4,1.98
2.53,15-Q1,0.09
7.64,15-Q2,0.43
9.0,15-Q3,0.32
