meantime,labels,mediantime
3.13,13-Q4,0.5
4.49,14-Q1,0.82
6.25,14-Q2,0.58
6.97,14-Q3,2.82
20.5,14-Q4,5.9
9.23,15-Q1,0.97
6.92,15-Q2,0.87
12.15,15-Q3,2.81
