meantime,labels,mediantime
4.17,13-Q4,0.32
5.13,14-Q1,0.83
5.19,14-Q2,0.64
5.28,14-Q3,0.83
3.6,14-Q4,0.64
4.73,15-Q1,0.5
6.94,15-Q2,0.85
7.74,15-Q3,1.25
