meantime,labels,mediantime
5.05,13-Q4,0.3
6.36,14-Q1,0.64
10.1,14-Q2,0.63
12.38,14-Q3,0.82
20.39,14-Q4,2.29
10.55,15-Q1,1.63
11.18,15-Q2,0.98
10.8,15-Q3,0.77
