meantime,labels,mediantime
6.34,13-Q4,1.13
8.37,14-Q1,1.8
7.32,14-Q2,1.55
7.28,14-Q3,1.01
10.85,14-Q4,0.99
6.26,15-Q1,0.76
8.49,15-Q2,1.27
9.05,15-Q3,1.12
