medianpatchsets,labels,meanpatchsets
2.0,13-Q4,3.81
2.0,14-Q1,3.66
3.0,14-Q2,5.7
2.0,14-Q3,4.62
2.0,14-Q4,6.12
2.0,15-Q1,5.56
3.0,15-Q2,5.8
2.0,15-Q3,4.41
