meantime,labels,mediantime
0.0,13-Q4,0.0
0.0,14-Q1,0.0
0.0,14-Q2,0.0
0.0,14-Q3,0.0
8.99,14-Q4,1.68
8.78,15-Q1,0.63
7.68,15-Q2,0.6
7.11,15-Q3,0.77
