meantime,labels,mediantime
7.68,13-Q4,1.27
7.21,14-Q1,0.61
10.5,14-Q2,0.43
12.7,14-Q3,0.59
19.86,14-Q4,1.81
16.14,15-Q1,0.59
9.37,15-Q2,0.85
19.49,15-Q3,1.05
