meantime,labels,mediantime
3.24,13-Q4,0.22
2.99,14-Q1,0.22
4.71,14-Q2,0.58
6.3,14-Q3,0.78
6.75,14-Q4,0.78
7.65,15-Q1,0.7
6.96,15-Q2,0.6
9.34,15-Q3,0.74
