meantime,labels,mediantime
0.0,13-Q4,0.0
0.0,14-Q1,0.0
0.71,14-Q2,0.07
12.4,14-Q3,0.98
26.01,14-Q4,13.27
15.13,15-Q1,3.39
18.38,15-Q2,3.04
15.72,15-Q3,0.71
