meantime,labels,mediantime
nan,13-Q4,nan
nan,14-Q1,nan
nan,14-Q2,nan
nan,14-Q3,nan
nan,14-Q4,nan
nan,15-Q1,nan
4.25,15-Q2,3.93
10.74,15-Q3,2.09
