meantime,labels,mediantime
0.0,13-Q4,0.0
0.06,14-Q1,0.06
41.22,14-Q2,21.1
26.02,14-Q3,3.58
54.06,14-Q4,31.85
125.6,15-Q1,77.6
2.36,15-Q2,2.36
1.48,15-Q3,0.37
