meantime,labels,mediantime
7.46,13-Q4,2.9
9.46,14-Q1,4.5
11.56,14-Q2,3.06
10.1,14-Q3,3.15
10.29,14-Q4,1.98
12.62,15-Q1,4.78
13.33,15-Q2,3.87
6.31,15-Q3,1.63
