meantime,labels,mediantime
9.56,13-Q4,1.0
7.24,14-Q1,0.74
9.71,14-Q2,1.62
9.62,14-Q3,1.62
16.6,14-Q4,1.33
13.78,15-Q1,1.37
12.39,15-Q2,0.98
13.57,15-Q3,1.01
