meantime,labels,mediantime
13.25,13-Q4,1.21
14.07,14-Q1,1.61
12.73,14-Q2,1.56
16.14,14-Q3,1.91
17.19,14-Q4,1.52
12.07,15-Q1,1.34
14.44,15-Q2,1.64
16.58,15-Q3,0.97
