meantime,labels,mediantime
14.12,13-Q4,1.55
13.17,14-Q1,1.78
15.86,14-Q2,1.44
14.56,14-Q3,1.05
22.69,14-Q4,1.3
15.76,15-Q1,1.71
23.28,15-Q2,2.96
20.92,15-Q3,2.61
