meantime,labels,mediantime
18.45,13-Q4,2.91
11.48,14-Q1,0.99
11.85,14-Q2,1.06
11.99,14-Q3,1.08
13.64,14-Q4,1.39
15.43,15-Q1,0.87
13.06,15-Q2,0.91
19.4,15-Q3,1.41
