meantime,labels,mediantime
13.06,13-Q4,4.14
10.71,14-Q1,3.0
11.78,14-Q2,3.97
10.55,14-Q3,2.66
19.2,14-Q4,7.29
16.78,15-Q1,3.89
20.93,15-Q2,4.83
23.72,15-Q3,4.71
