meantime,labels,mediantime
13.09,13-Q4,2.53
13.67,14-Q1,3.35
11.75,14-Q2,1.55
9.5,14-Q3,2.1
14.82,14-Q4,2.05
10.23,15-Q1,1.17
9.76,15-Q2,1.17
9.68,15-Q3,1.18
