meantime,labels,mediantime
0.0,13-Q4,0.0
0.0,14-Q1,0.0
0.0,14-Q2,0.0
0.0,14-Q3,0.0
0.0,14-Q4,0.0
0.0,15-Q1,0.0
2.18,15-Q2,2.18
3.95,15-Q3,0.69
